,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity
0,NJIT,0.49,0.27479674796747966,4,4,0.11,0.0991869918699187,0.7203252032520325,0.468,1.3739837398373984,0.408,0.5609756097560976,0.34,0.4666666666666667,0.676,0.3154471544715447,0.23,3,4,7,92.2,0.209,0.1902439024390244,0.542,0.3170731707317073,0.105,0.09268292682926829,0.71869918699187,0.456,1.4715447154471544,0.398,0.5853658536585366,0.28,0.4113821138211382,0.684,0.2813008130081301,0.191,0.243,0.23089430894308943,0.44715447154471544,1.6243902439024391,0.092,0.15934959349593497,0.385,0.5658536585365853,0.305,0.17235772357723578,0.9056910569105691,0.456,0.41300813008130083,0.51,0.9495934959349593,0.487,0.158,0.3121951219512195,69.4,0.41300813008130083,1.6016260162601625,-10.86,0.10300000000000001,0.17886178861788618,-7.5,0.356,0.4894308943089431,0.336,0.16422764227642275,0.8845528455284553,0.449,0.3967479674796748,0.49,0.9105691056910569,0.502,0.166,0.31869918699186994,0.533,8,0.674,0.938,0.46399999999999997,0.183,0.226,0.34,1.051,0.47100000000000003,0.177,0.27,0.292,0.7659999999999999,-0.005,0.0,-0.01,-0.009000000000000001,0.004,-0.002,0.026099999999999998,0.23,0.501
0,NORFOLK-STATE,0.45799999999999996,0.30833333333333335,4,3,0.099,0.07666666666666666,0.7216666666666667,0.505,1.4766666666666666,0.456,0.6733333333333333,0.352,0.52,0.721,0.375,0.254,0,5,4,102.3,0.273,0.24,0.5670000000000001,0.305,0.094,0.09666666666666666,0.6383333333333333,0.443,1.4383333333333332,0.374,0.5383333333333333,0.327,0.47,0.66,0.31,0.216,0.225,0.21,0.44,1.585,0.07,0.12833333333333333,0.463,0.6666666666666666,0.298,0.19833333333333333,0.7716666666666666,0.441,0.34,0.469,0.8483333333333334,0.477,0.18600000000000003,0.38,73.0,0.4483333333333333,1.8666666666666667,-6.29,0.114,0.20833333333333334,-7.54,0.302,0.44666666666666666,0.325,0.145,1.03,0.513,0.5283333333333333,0.531,0.9616666666666667,0.541,0.162,0.3333333333333333,0.733,11,0.6970000000000001,0.971,0.47100000000000003,0.187,0.272,0.374,1.038,0.474,0.195,0.261,0.33799999999999997,0.768,-0.006999999999999999,-0.013000000000000001,-0.002,0.008,-0.008,0.005,0.024399999999999998,0.354,0.395
0,NORTH-ALABAMA,0.47200000000000003,0.3124087591240876,6,2,0.11,0.10802919708029197,0.6788321167883211,0.478,1.6277372262773722,0.406,0.6613138686131387,0.21,0.3416058394160584,0.791,0.27007299270072993,0.166,1,6,9,97.9,0.265,0.2656934306569343,0.42100000000000004,0.23503649635036497,0.098,0.0905109489051095,0.7372262773722628,0.437,1.4277372262773722,0.391,0.5576642335766423,0.377,0.5386861313868613,0.694,0.37372262773722625,0.262,0.265,0.24525547445255474,0.3416058394160584,1.621897810218978,0.08800000000000001,0.16496350364963502,0.311,0.44379562043795623,0.299,0.13284671532846715,0.983941605839416,0.432,0.4248175182481752,0.51,0.9824817518248176,0.482,0.20600000000000002,0.43795620437956206,74.6,0.4744525547445255,1.8262773722627736,-7.91,0.106,0.19854014598540146,-0.53,0.434,0.7065693430656934,0.331,0.23357664233576642,0.9211678832116789,0.464,0.42773722627737226,0.49,0.9445255474452555,0.51,0.156,0.32992700729927005,0.471,8,0.7020000000000001,0.925,0.43,0.19,0.252,0.22,1.026,0.473,0.21,0.32799999999999996,0.381,0.755,-0.004,0.001,-0.009000000000000001,-0.013999999999999999,-0.025,-0.027999999999999997,0.0124,0.387,0.529
0,NORTH-CAROLINA-ASHEVILLE,0.511,0.34306569343065696,5,2,0.132,0.1343065693430657,0.5927007299270073,0.543,1.4510948905109489,0.463,0.6715328467153284,0.304,0.4408759124087591,0.705,0.310948905109489,0.214,2,7,7,111.1,0.299,0.25547445255474455,0.47100000000000003,0.30364963503649633,0.067,0.05547445255474453,0.5985401459854015,0.475,1.486131386861314,0.434,0.6452554744525547,0.233,0.345985401459854,0.684,0.2364963503649635,0.159,0.331,0.2934306569343066,0.43503649635036495,1.6496350364963503,0.09699999999999999,0.16496350364963502,0.313,0.4656934306569343,0.263,0.12262773722627737,1.0204379562043795,0.512,0.5226277372262774,0.513,0.891970802919708,0.5,0.16899999999999998,0.3357664233576642,67.9,0.3605839416058394,1.8861313868613139,-4.64,0.08900000000000001,0.15182481751824817,-2.85,0.434,0.6291970802919709,0.369,0.2321167883211679,0.8218978102189781,0.535,0.4394160583941606,0.48700000000000004,0.8481751824817518,0.568,0.152,0.29781021897810217,0.588,10,0.6759999999999999,1.006,0.494,0.188,0.276,0.295,1.064,0.501,0.19,0.35200000000000004,0.247,0.775,0.004,0.005,0.003,0.001,0.015,0.001,0.024399999999999998,0.264,0.722
0,NORTH-CAROLINA-AT,0.508,0.3277777777777778,8,2,0.095,0.07777777777777778,0.625,0.479,1.5208333333333333,0.425,0.6458333333333334,0.274,0.4166666666666667,0.637,0.2652777777777778,0.174,0,5,10,97.2,0.299,0.28194444444444444,0.609,0.36944444444444446,0.067,0.06666666666666667,0.6625,0.491,1.4458333333333333,0.42,0.6069444444444444,0.325,0.46944444444444444,0.675,0.31666666666666665,0.219,0.309,0.2791666666666667,0.37222222222222223,1.7361111111111112,0.105,0.18611111111111112,0.436,0.6305555555555555,0.326,0.20555555555555555,0.8152777777777778,0.492,0.4013888888888889,0.509,0.9416666666666667,0.52,0.18600000000000003,0.3819444444444444,70.9,0.42777777777777776,1.7222222222222223,-8.37,0.122,0.21666666666666667,-2.7,0.347,0.5277777777777778,0.313,0.16527777777777777,0.9930555555555556,0.484,0.48055555555555557,0.491,0.9069444444444444,0.501,0.16399999999999998,0.33611111111111114,0.444,8,0.7020000000000001,0.976,0.457,0.18899999999999997,0.295,0.267,1.055,0.508,0.21600000000000003,0.33899999999999997,0.341,0.767,-0.005,-0.002,-0.009000000000000001,-0.001,-0.009000000000000001,0.008,0.021400000000000002,0.349,0.405
0,NORTH-CAROLINA-CENTRAL,0.5,0.32892561983471075,8,1,0.073,0.05619834710743802,0.6214876033057851,0.49,1.5107438016528925,0.435,0.6578512396694215,0.335,0.5057851239669422,0.634,0.32066115702479336,0.212,0,4,9,99.5,0.315,0.29256198347107437,0.5820000000000001,0.3239669421487603,0.12300000000000001,0.12231404958677686,0.6363636363636364,0.487,1.3190082644628098,0.422,0.5570247933884298,0.461,0.6082644628099173,0.701,0.42644628099173554,0.323,0.28,0.2413223140495868,0.4859504132231405,1.712396694214876,0.08800000000000001,0.15867768595041323,0.419,0.5520661157024793,0.311,0.171900826446281,0.7669421487603306,0.502,0.3851239669421488,0.49,0.8776859504132232,0.532,0.20800000000000002,0.4214876033057851,72.4,0.5586776859504132,1.8016528925619835,-12.45,0.13,0.23471074380165288,-2.78,0.344,0.5190082644628099,0.318,0.1652892561983471,0.9917355371900827,0.497,0.4925619834710744,0.51,0.9140495867768595,0.514,0.17600000000000002,0.37355371900826445,0.4,6,0.7,0.929,0.446,0.235,0.314,0.34600000000000003,1.084,0.513,0.215,0.331,0.48,0.7609999999999999,-0.006999999999999999,-0.003,-0.011000000000000001,-0.019,-0.011000000000000001,0.001,0.024300000000000002,0.42700000000000005,0.14
0,NORTH-CAROLINA-GREENSBORO,0.527,0.2920863309352518,4,3,0.057,0.03741007194244604,0.6618705035971223,0.482,1.316546762589928,0.421,0.5539568345323741,0.29,0.381294964028777,0.728,0.2776978417266187,0.211,1,6,7,97.0,0.33399999999999996,0.26906474820143883,0.5870000000000001,0.31654676258992803,0.092,0.0776978417266187,0.5366906474820143,0.481,1.3510791366906474,0.399,0.539568345323741,0.236,0.3194244604316547,0.748,0.23884892086330936,0.177,0.21600000000000003,0.18273381294964028,0.41007194244604317,1.5381294964028778,0.124,0.1971223021582734,0.51,0.6892086330935252,0.319,0.22014388489208633,0.6618705035971223,0.483,0.3194244604316547,0.436,0.7194244604316546,0.512,0.157,0.2805755395683453,63.8,0.3712230215827338,1.5467625899280575,-2.74,0.08800000000000001,0.13956834532374102,-1.93,0.362,0.4762589928057554,0.338,0.16115107913669063,0.8402877697841726,0.467,0.39280575539568346,0.564,0.9309352517985612,0.516,0.193,0.35827338129496406,0.588,10,0.628,0.981,0.48100000000000004,0.22399999999999998,0.33,0.284,0.9890000000000001,0.48100000000000004,0.174,0.228,0.243,0.762,-0.006,0.003,-0.013999999999999999,-0.009000000000000001,-0.013999999999999999,-0.004,0.025,0.35,0.40399999999999997
0,NORTH-CAROLINA-WILMINGTON,0.457,0.26476190476190475,3,2,0.11199999999999999,0.10857142857142857,0.6133333333333333,0.454,1.4761904761904763,0.392,0.579047619047619,0.314,0.46285714285714286,0.687,0.3180952380952381,0.215,1,6,5,98.5,0.303,0.29523809523809524,0.406,0.24,0.10099999999999999,0.09142857142857143,0.6780952380952381,0.483,1.3676190476190475,0.432,0.5904761904761905,0.33,0.4514285714285714,0.692,0.31238095238095237,0.228,0.271,0.22857142857142856,0.4114285714285714,1.6342857142857143,0.08,0.13523809523809524,0.294,0.40190476190476193,0.351,0.14095238095238094,0.9657142857142857,0.465,0.44952380952380955,0.499,0.9066666666666666,0.517,0.16899999999999998,0.3219047619047619,67.2,0.44,1.6571428571428573,-8.93,0.10800000000000001,0.18095238095238095,-6.47,0.388,0.5733333333333334,0.316,0.18095238095238095,0.9028571428571428,0.441,0.3980952380952381,0.501,0.9085714285714286,0.489,0.14400000000000002,0.2857142857142857,0.615,8,0.672,0.99,0.436,0.17,0.314,0.335,1.084,0.503,0.192,0.27,0.373,0.769,-0.013000000000000001,-0.018000000000000002,-0.008,0.003,0.006,0.012,0.0213,0.302,0.374
0,NORTH-CAROLINA,0.527,0.378125,1,3,0.08,0.0796875,0.75625,0.55,1.4890625,0.482,0.7171875,0.305,0.4546875,0.759,0.3453125,0.232,0,9,4,111.7,0.293,0.240625,0.502,0.340625,0.085,0.0828125,0.5796875,0.489,1.58125,0.429,0.678125,0.189,0.2984375,0.696,0.2078125,0.131,0.2,0.1890625,0.4203125,1.7546875,0.102,0.18125,0.374,0.590625,0.323,0.190625,0.990625,0.492,0.4875,0.435,0.76875,0.509,0.125,0.2453125,71.0,0.353125,1.9828125,14.45,0.07200000000000001,0.128125,5.32,0.343,0.5109375,0.398,0.203125,0.978125,0.526,0.5140625,0.565,0.996875,0.581,0.153,0.3078125,0.75,12,0.716,1.1640000000000001,0.55,0.17300000000000001,0.293,0.305,0.98,0.489,0.138,0.2,0.18899999999999997,0.7829999999999999,0.018000000000000002,0.013000000000000001,0.023,0.021,0.009000000000000001,0.0,0.017,0.259,0.596
0,NORTH-DAKOTA-STATE,0.446,0.2846715328467153,4,4,0.08,0.08321167883211679,0.7094890510948905,0.517,1.435036496350365,0.445,0.637956204379562,0.311,0.4467153284671533,0.745,0.33284671532846716,0.232,2,7,6,105.9,0.281,0.24233576642335766,0.408,0.2656934306569343,0.076,0.06423357664233577,0.6204379562043796,0.474,1.532846715328467,0.425,0.6510948905109489,0.217,0.33284671532846716,0.741,0.24671532846715327,0.161,0.222,0.2029197080291971,0.41605839416058393,1.6992700729927008,0.08199999999999999,0.14014598540145987,0.318,0.48759124087591244,0.308,0.15036496350364964,1.0452554744525548,0.479,0.5007299270072992,0.46399999999999997,0.8233576642335766,0.502,0.121,0.2321167883211679,68.6,0.35912408759124087,1.816058394160584,-4.77,0.059000000000000004,0.10072992700729927,-2.97,0.41,0.5883211678832116,0.352,0.2072992700729927,0.8467153284671532,0.509,0.4306569343065693,0.536,0.9518248175182482,0.551,0.157,0.30656934306569344,0.647,11,0.675,1.033,0.494,0.183,0.271,0.298,1.05,0.48200000000000004,0.124,0.248,0.235,0.779,0.015,0.013999999999999999,0.015,0.004,0.012,0.003,0.0132,0.34,0.777
0,NORTH-DAKOTA,0.511,0.30972222222222223,8,0,0.049,0.04583333333333333,0.6305555555555555,0.479,1.4847222222222223,0.408,0.6055555555555555,0.311,0.46111111111111114,0.72,0.33194444444444443,0.224,5,3,14,100.6,0.284,0.26805555555555555,0.506,0.3680555555555556,0.081,0.06805555555555555,0.6763888888888889,0.558,1.4902777777777778,0.488,0.7277777777777777,0.287,0.42777777777777776,0.698,0.2986111111111111,0.2,0.261,0.2222222222222222,0.47638888888888886,1.961111111111111,0.09300000000000001,0.1625,0.37,0.5513888888888889,0.375,0.20694444444444443,0.9388888888888889,0.555,0.5208333333333334,0.5,0.8986111111111111,0.579,0.13699999999999998,0.26805555555555555,69.8,0.42083333333333334,1.7541666666666667,-18.71,0.064,0.1125,-5.53,0.432,0.6416666666666667,0.329,0.2111111111111111,0.8430555555555556,0.468,0.39444444444444443,0.5,0.8986111111111111,0.515,0.156,0.3138888888888889,0.222,4,0.684,0.982,0.462,0.187,0.292,0.313,1.195,0.573,0.14400000000000002,0.268,0.304,0.768,-0.005,-0.002,-0.008,-0.009000000000000001,-0.004,0.013000000000000001,0.0159,0.402,0.41600000000000004
0,NORTH-FLORIDA,0.545,0.3197080291970803,11,0,0.10099999999999999,0.10802919708029197,0.5868613138686132,0.493,1.418978102189781,0.414,0.5868613138686132,0.256,0.3635036496350365,0.739,0.2686131386861314,0.189,2,4,13,95.8,0.247,0.2116788321167883,0.529,0.35912408759124087,0.086,0.06277372262773723,0.6467153284671533,0.49,1.545985401459854,0.439,0.6788321167883211,0.243,0.37518248175182484,0.689,0.2583941605839416,0.167,0.35700000000000004,0.32554744525547447,0.3854014598540146,1.7722627737226277,0.11699999999999999,0.20437956204379562,0.306,0.472992700729927,0.33,0.1562043795620438,1.072992700729927,0.487,0.5226277372262774,0.5489999999999999,0.9722627737226277,0.514,0.16399999999999998,0.3386861313868613,69.7,0.36642335766423356,1.6686131386861314,-11.57,0.08900000000000001,0.15474452554744525,4.51,0.488,0.691970802919708,0.327,0.22627737226277372,0.727007299270073,0.496,0.3605839416058394,0.451,0.7985401459854015,0.524,0.187,0.36642335766423356,0.235,4,0.688,0.985,0.452,0.223,0.223,0.256,1.102,0.531,0.188,0.37799999999999995,0.28,0.772,0.002,0.001,0.003,0.008,-0.005,0.006,0.0079,0.37200000000000005,0.6890000000000001
0,NORTH-TEXAS,0.534,0.31,0,3,0.069,0.06166666666666667,0.615,0.509,1.3433333333333333,0.432,0.58,0.329,0.44166666666666665,0.683,0.3016666666666667,0.225,2,6,4,105.6,0.315,0.26166666666666666,0.405,0.21666666666666667,0.10800000000000001,0.08,0.57,0.46,1.2766666666666666,0.419,0.535,0.298,0.38,0.64,0.24333333333333335,0.191,0.25,0.205,0.415,1.4183333333333332,0.098,0.155,0.303,0.38666666666666666,0.272,0.105,0.89,0.483,0.43,0.469,0.775,0.487,0.184,0.3283333333333333,63.2,0.4083333333333333,1.6683333333333332,10.54,0.11599999999999999,0.18333333333333332,4.31,0.447,0.6,0.344,0.20666666666666667,0.7433333333333333,0.502,0.37333333333333335,0.531,0.8766666666666667,0.537,0.157,0.28833333333333333,0.733,11,0.612,1.056,0.499,0.182,0.304,0.337,0.9520000000000001,0.47700000000000004,0.20199999999999999,0.265,0.316,0.759,-0.008,-0.005,-0.011000000000000001,-0.011000000000000001,-0.016,-0.012,0.020499999999999997,0.21600000000000003,0.47700000000000004
0,NORTHEASTERN,0.518,0.296875,7,0,0.064,0.0546875,0.615625,0.505,1.30625,0.439,0.5734375,0.322,0.4203125,0.74,0.3109375,0.238,2,4,10,98.7,0.262,0.20625,0.469,0.2984375,0.057999999999999996,0.04375,0.58125,0.52,1.4140625,0.45,0.6359375,0.248,0.35,0.759,0.265625,0.188,0.233,0.1875,0.390625,1.7359375,0.113,0.1859375,0.399,0.5640625,0.352,0.1984375,0.85,0.515,0.4375,0.483,0.76875,0.549,0.14,0.2578125,66.0,0.36875,1.6296875,-5.14,0.07400000000000001,0.121875,-0.89,0.42,0.5484375,0.313,0.171875,0.7578125,0.53,0.4015625,0.517,0.821875,0.541,0.18899999999999997,0.3515625,0.375,6,0.664,1.003,0.505,0.213,0.262,0.322,1.045,0.52,0.156,0.235,0.248,0.782,-0.004,-0.012,0.003,0.02,0.024,0.026000000000000002,0.0212,0.33399999999999996,0.5579999999999999
0,NORTHERN-ARIZONA,0.547,0.3274336283185841,5,1,0.077,0.07964601769911504,0.6814159292035398,0.491,1.4336283185840708,0.417,0.5982300884955752,0.321,0.46017699115044247,0.677,0.31150442477876106,0.217,4,3,9,97.7,0.271,0.24955752212389382,0.41200000000000003,0.26548672566371684,0.096,0.0831858407079646,0.6707964601769911,0.496,1.4389380530973452,0.448,0.6442477876106195,0.378,0.5433628318584071,0.687,0.3734513274336283,0.26,0.22699999999999998,0.2,0.4353982300884956,1.8,0.08900000000000001,0.15752212389380532,0.282,0.40530973451327434,0.341,0.13805309734513274,1.033628318584071,0.49,0.5061946902654867,0.483,0.8707964601769912,0.53,0.135,0.26548672566371684,70.4,0.504424778761062,1.7203539823008849,-11.43,0.07,0.12389380530973451,0.32,0.396,0.5681415929203539,0.374,0.21238938053097345,0.8654867256637168,0.446,0.3858407079646018,0.517,0.9309734513274336,0.521,0.177,0.35575221238938054,0.357,5,0.6709999999999999,0.973,0.45799999999999996,0.222,0.281,0.32,1.117,0.517,0.142,0.261,0.38299999999999995,0.774,0.003,-0.002,0.009000000000000001,0.02,0.006,-0.013000000000000001,0.0108,0.313,0.504
0,NORTHERN-COLORADO,0.508,0.3292307692307692,6,2,0.079,0.08,0.6615384615384615,0.544,1.4307692307692308,0.453,0.6476923076923077,0.292,0.41846153846153844,0.71,0.2969230769230769,0.208,1,5,8,105.0,0.22699999999999998,0.18923076923076923,0.41100000000000003,0.28307692307692306,0.087,0.06307692307692307,0.6461538461538462,0.511,1.5215384615384615,0.453,0.6892307692307692,0.276,0.42,0.707,0.2969230769230769,0.195,0.23199999999999998,0.2,0.41846153846153844,1.8523076923076922,0.094,0.16615384615384615,0.331,0.5030769230769231,0.352,0.17692307692307693,1.0184615384615385,0.503,0.5123076923076924,0.499,0.8461538461538461,0.538,0.129,0.2553846153846154,70.7,0.40923076923076923,1.853846153846154,-2.65,0.052000000000000005,0.09230769230769231,2.5,0.492,0.7046153846153846,0.371,0.26153846153846155,0.7261538461538461,0.532,0.3861538461538462,0.501,0.8507692307692307,0.569,0.163,0.3169230769230769,0.5,8,0.7020000000000001,1.065,0.536,0.175,0.19899999999999998,0.302,1.097,0.53,0.147,0.266,0.29600000000000004,0.768,0.004,0.001,0.006,-0.001,-0.006,-0.009000000000000001,0.0263,0.23,0.536
0,NORTHERN-ILLINOIS,0.496,0.25576923076923075,6,3,0.10300000000000001,0.08846153846153847,0.5884615384615385,0.448,1.3211538461538461,0.39,0.5153846153846153,0.354,0.4673076923076923,0.646,0.3019230769230769,0.229,0,2,8,85.7,0.235,0.20576923076923076,0.5760000000000001,0.33653846153846156,0.161,0.14038461538461539,0.6692307692307692,0.488,1.3557692307692308,0.431,0.5846153846153846,0.409,0.5538461538461539,0.726,0.40192307692307694,0.296,0.305,0.25769230769230766,0.4519230769230769,1.725,0.094,0.16346153846153846,0.366,0.49615384615384617,0.31,0.15384615384615385,0.8596153846153847,0.501,0.4307692307692308,0.539,0.926923076923077,0.533,0.18899999999999997,0.3769230769230769,69.3,0.5211538461538462,1.4846153846153847,-11.45,0.09699999999999999,0.1673076923076923,-1.84,0.341,0.45,0.338,0.1519230769230769,0.8711538461538462,0.417,0.36346153846153845,0.461,0.7942307692307692,0.481,0.20199999999999999,0.3903846153846154,0.385,5,0.6829999999999999,0.925,0.44799999999999995,0.226,0.245,0.354,1.044,0.488,0.218,0.313,0.409,0.765,-0.002,-0.006999999999999999,0.002,-0.006999999999999999,-0.008,-0.004,0.0233,0.32,0.5760000000000001
0,NORTHERN-IOWA,0.48200000000000004,0.31007751937984496,2,4,0.040999999999999995,0.027906976744186046,0.6775193798449612,0.541,1.3891472868217054,0.463,0.6434108527131783,0.328,0.4558139534883721,0.765,0.3488372093023256,0.251,3,5,7,108.3,0.21899999999999997,0.17364341085271318,0.535,0.3333333333333333,0.062,0.04806201550387597,0.6186046511627907,0.532,1.407751937984496,0.443,0.6232558139534884,0.226,0.3178294573643411,0.698,0.22170542635658916,0.157,0.171,0.13953488372093023,0.3937984496124031,1.7209302325581395,0.09,0.15348837209302327,0.518,0.7286821705426356,0.347,0.2527131782945736,0.6790697674418604,0.546,0.3705426356589147,0.47100000000000003,0.7581395348837209,0.552,0.153,0.28217054263565894,68.3,0.33178294573643413,1.8511627906976744,5.75,0.07400000000000001,0.12713178294573643,2.62,0.44,0.6108527131782946,0.353,0.21550387596899226,0.7782945736434108,0.55,0.42790697674418604,0.529,0.8511627906976744,0.576,0.15,0.2837209302325581,0.563,9,0.688,1.091,0.527,0.16699999999999998,0.214,0.344,1.018,0.539,0.16399999999999998,0.168,0.23,0.764,-0.013999999999999999,-0.013000000000000001,-0.013999999999999999,-0.008,0.009000000000000001,0.0,0.013999999999999999,0.305,0.763
0,NORTHERN-KENTUCKY,0.552,0.33278688524590166,6,1,0.075,0.07049180327868852,0.5622950819672131,0.475,1.519672131147541,0.397,0.6032786885245902,0.248,0.3770491803278688,0.674,0.2540983606557377,0.167,3,5,9,100.2,0.349,0.3360655737704918,0.545,0.3475409836065574,0.084,0.06721311475409836,0.6278688524590164,0.502,1.4131147540983606,0.451,0.6377049180327868,0.274,0.38688524590163936,0.733,0.2836065573770492,0.201,0.315,0.25901639344262295,0.36721311475409835,1.70327868852459,0.094,0.15901639344262294,0.338,0.47704918032786886,0.302,0.14426229508196722,0.9360655737704918,0.527,0.4934426229508197,0.49700000000000005,0.8868852459016393,0.533,0.183,0.35737704918032787,67.8,0.4081967213114754,1.698360655737705,-8.92,0.136,0.23114754098360657,-3.76,0.472,0.7180327868852459,0.331,0.23770491803278687,0.8016393442622951,0.456,0.3655737704918033,0.503,0.898360655737705,0.5,0.163,0.33114754098360655,0.4,6,0.6609999999999999,1.012,0.452,0.2,0.36700000000000005,0.262,1.077,0.515,0.201,0.335,0.27699999999999997,0.7609999999999999,-0.006,-0.009000000000000001,-0.004,-0.003,-0.006,-0.019,0.0163,0.322,0.662
0,NORTHWESTERN-STATE,0.573,0.39305555555555555,10,0,0.071,0.07083333333333333,0.6291666666666667,0.488,1.5763888888888888,0.435,0.6861111111111111,0.229,0.3611111111111111,0.638,0.23055555555555557,0.146,2,3,14,96.6,0.293,0.28194444444444444,0.569,0.43333333333333335,0.08800000000000001,0.09305555555555556,0.6805555555555556,0.54,1.6055555555555556,0.474,0.7611111111111111,0.262,0.42083333333333334,0.723,0.30416666666666664,0.189,0.299,0.26805555555555555,0.3680555555555556,2.0388888888888888,0.11900000000000001,0.21805555555555556,0.38,0.6097222222222223,0.349,0.2125,0.9958333333333333,0.551,0.5486111111111112,0.51,0.9486111111111111,0.565,0.142,0.3,73.3,0.3902777777777778,1.7694444444444444,-15.92,0.096,0.1763888888888889,4.02,0.327,0.5152777777777777,0.323,0.16666666666666666,1.0611111111111111,0.49,0.5194444444444445,0.49,0.9111111111111111,0.506,0.171,0.3597222222222222,0.222,4,0.725,0.965,0.469,0.22,0.275,0.23800000000000002,1.145,0.56,0.16,0.32,0.3,0.759,-0.001,-0.006,0.003,-0.001,-0.012,-0.039,0.0121,0.425,0.506
0,NORTHWESTERN,0.64,0.44227642276422763,2,2,0.11699999999999999,0.0910569105691057,0.6829268292682927,0.503,1.5723577235772357,0.44,0.6910569105691057,0.266,0.41788617886178864,0.747,0.3121951219512195,0.199,3,6,6,109.2,0.27699999999999997,0.25853658536585367,0.62,0.33170731707317075,0.10400000000000001,0.1040650406504065,0.6747967479674797,0.468,1.3560975609756099,0.394,0.5349593495934959,0.365,0.4943089430894309,0.74,0.36585365853658536,0.27,0.22899999999999998,0.2032520325203252,0.44390243902439025,1.6357723577235772,0.063,0.10894308943089431,0.427,0.5788617886178862,0.346,0.2,0.7772357723577236,0.431,0.33495934959349594,0.483,0.8780487804878049,0.514,0.179,0.34796747967479674,69.4,0.44390243902439025,1.8943089430894309,10.81,0.09699999999999999,0.16910569105691056,2.31,0.362,0.5691056910569106,0.351,0.2,1.0032520325203251,0.489,0.49105691056910566,0.517,0.9414634146341463,0.535,0.111,0.22113821138211381,0.6,9,0.6890000000000001,1.112,0.495,0.129,0.285,0.256,0.9790000000000001,0.473,0.19899999999999998,0.24100000000000002,0.374,0.775,0.012,0.008,0.016,-0.006,-0.005,0.013000000000000001,0.0187,0.364,0.644
