,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity,Tempo-Adj,Avg. Poss Length-Offense,Avg. Poss Length-Defense,Off. Efficiency-Adj,Def. Efficiency-Adj,Off-FT,Off-2P,Off-3P,Def-FT,Def-2P,Def-3P
0,OKLAHOMA,0.547,0.2916666666666667,0,0,0.122,0.125,0.7833333333333333,0.529,1.15,0.464,0.5333333333333333,0.464,0.5333333333333333,0.703,0.375,0.326,1,2,1,96.5,0.184,0.13333333333333333,0.344,0.18333333333333332,0.061,0.041666666666666664,0.5916666666666667,0.393,1.475,0.362,0.5333333333333333,0.215,0.31666666666666665,0.632,0.2,0.136,0.217,0.21666666666666667,0.44166666666666665,1.3583333333333334,0.106,0.175,0.305,0.45,0.204,0.09166666666666666,1.025,0.431,0.44166666666666665,0.469,0.8083333333333333,0.418,0.129,0.24166666666666667,66.1,0.35833333333333334,1.5916666666666666,6.69,0.061,0.1,-2.64,0.406,0.4666666666666667,0.321,0.15,0.6833333333333333,0.561,0.38333333333333336,0.531,0.9166666666666666,0.567,0.215,0.38333333333333336,0.667,2,0.672,1.06,0.529,0.23199999999999998,0.184,0.46399999999999997,0.904,0.39299999999999996,0.146,0.217,0.215,0.777,0.008,0.006999999999999999,0.008,0.0,0.001,0.011000000000000001,0.0232,0.304,0.441,67.2,17.5,18.5,106.0,90.4,23.6,48.2,28.3,14.7,65.0,20.2
0,OKLAHOMA-STATE,0.5529999999999999,0.39166666666666666,0,1,0.165,0.15,0.7416666666666667,0.53,1.5083333333333333,0.47,0.7083333333333334,0.293,0.44166666666666665,0.679,0.3,0.199,1,1,1,105.6,0.298,0.25833333333333336,0.47,0.25833333333333336,0.043,0.041666666666666664,0.6083333333333333,0.416,1.4916666666666667,0.369,0.55,0.263,0.39166666666666666,0.851,0.3333333333333333,0.223,0.226,0.21666666666666667,0.4166666666666667,1.575,0.12,0.21666666666666667,0.391,0.5833333333333334,0.243,0.14166666666666666,0.9083333333333333,0.45,0.4083333333333333,0.452,0.825,0.469,0.16899999999999998,0.3416666666666667,72.1,0.44166666666666665,1.9,-2.67,0.09300000000000001,0.16666666666666666,-15.67,0.354,0.5333333333333333,0.344,0.18333333333333332,0.975,0.538,0.525,0.5479999999999999,1.0,0.553,0.166,0.3416666666666667,0.667,2,0.72,1.075,0.53,0.19,0.298,0.293,0.9059999999999999,0.41600000000000004,0.19,0.226,0.263,0.778,0.017,0.023,0.012,-0.003,-0.002,0.004,0.0258,0.298,0.485,72.0,15.2,17.8,107.5,90.6,15.8,55.3,28.9,21.2,51.9,27.0
0,OLD-DOMINION,0.5,0.31666666666666665,1,0,0.147,0.11666666666666667,0.725,0.456,1.5,0.422,0.6333333333333333,0.433,0.65,0.654,0.425,0.283,0,2,1,108.0,0.387,0.38333333333333336,0.49200000000000005,0.26666666666666666,0.059000000000000004,0.06666666666666667,0.6083333333333333,0.461,1.375,0.394,0.5416666666666666,0.388,0.5333333333333333,0.656,0.35,0.255,0.223,0.20833333333333334,0.5,1.6166666666666667,0.065,0.10833333333333334,0.424,0.5833333333333334,0.314,0.18333333333333332,0.7916666666666666,0.453,0.35833333333333334,0.424,0.8166666666666667,0.496,0.125,0.23333333333333334,66.4,0.44166666666666665,1.7916666666666667,-0.12,0.065,0.10833333333333334,-3.62,0.244,0.36666666666666664,0.273,0.1,1.1333333333333333,0.471,0.5333333333333333,0.5760000000000001,1.1083333333333334,0.495,0.11800000000000001,0.24166666666666667,0.667,2,0.677,1.0,0.45399999999999996,0.132,0.41100000000000003,0.309,0.997,0.522,0.147,0.212,0.442,0.7709999999999999,-0.005,-0.01,-0.0,0.006999999999999999,0.011000000000000001,-0.008,0.0176,0.304,0.284,67.7,18.8,17.5,100.0,99.7,17.8,62.6,19.6,22.7,38.9,38.4
0,NEBRASKA-OMAHA,0.425,0.25833333333333336,2,0,0.065,0.058333333333333334,0.55,0.471,1.425,0.427,0.6083333333333333,0.304,0.43333333333333335,0.827,0.35833333333333334,0.251,0,1,2,98.6,0.262,0.225,0.542,0.375,0.09300000000000001,0.09166666666666666,0.6333333333333333,0.572,1.3833333333333333,0.5,0.6916666666666667,0.404,0.5583333333333333,0.687,0.38333333333333336,0.277,0.313,0.25,0.4083333333333333,1.9666666666666666,0.08199999999999999,0.14166666666666666,0.349,0.48333333333333334,0.414,0.2,0.9,0.546,0.49166666666666664,0.5329999999999999,0.8833333333333333,0.596,0.158,0.30833333333333335,69.1,0.475,1.7,3.49,0.07200000000000001,0.125,14.16,0.31,0.44166666666666665,0.283,0.125,0.9833333333333333,0.492,0.48333333333333334,0.467,0.775,0.521,0.17300000000000001,0.3416666666666667,0.333,1,0.7,0.945,0.452,0.207,0.285,0.316,1.084,0.546,0.193,0.308,0.434,0.7759999999999999,0.0,-0.003,0.003,0.013000000000000001,0.002,0.006999999999999999,0.0054,0.326,0.217,70.0,17.5,16.6,94.5,108.4,21.1,55.1,23.8,22.1,49.5,28.3
0,ORAL-ROBERTS,0.583,0.35,2,1,0.172,0.175,0.7,0.461,1.6166666666666667,0.371,0.6,0.242,0.39166666666666666,0.66,0.25833333333333336,0.16,0,1,2,96.8,0.20800000000000002,0.225,0.259,0.175,0.105,0.075,0.8583333333333333,0.472,1.6416666666666666,0.411,0.675,0.269,0.44166666666666665,0.698,0.30833333333333335,0.188,0.317,0.325,0.35833333333333334,1.8583333333333334,0.078,0.14166666666666666,0.381,0.625,0.32,0.2,1.0166666666666666,0.467,0.475,0.561,1.1833333333333333,0.502,0.129,0.275,72.4,0.38333333333333336,1.75,9.2,0.065,0.11666666666666667,18.54,0.557,0.9,0.324,0.2916666666666667,0.7166666666666667,0.43,0.30833333333333335,0.439,0.925,0.485,0.11800000000000001,0.24166666666666667,0.333,1,0.7190000000000001,1.085,0.44,0.15,0.27699999999999997,0.21899999999999997,1.03,0.462,0.11599999999999999,0.361,0.33299999999999996,0.775,0.02,0.045,-0.005,-0.001,-0.015,-0.006999999999999999,0.0277,0.294,0.684,71.9,15.8,18.8,108.5,103.0,14.2,41.6,44.2,20.0,56.0,24.0
0,OREGON,0.513,0.3333333333333333,0,0,0.20600000000000002,0.175,0.725,0.509,1.4583333333333333,0.446,0.65,0.394,0.575,0.565,0.325,0.223,1,2,1,104.8,0.364,0.3333333333333333,0.46799999999999997,0.24166666666666667,0.028999999999999998,0.025,0.5833333333333334,0.416,1.4333333333333333,0.36,0.5166666666666667,0.157,0.225,0.815,0.18333333333333332,0.128,0.20199999999999999,0.18333333333333332,0.5,1.375,0.068,0.11666666666666667,0.407,0.5833333333333334,0.271,0.15833333333333333,0.85,0.422,0.35833333333333334,0.42,0.7666666666666667,0.446,0.196,0.375,69.1,0.325,1.8083333333333333,21.21,0.10099999999999999,0.175,3.87,0.417,0.6083333333333333,0.301,0.18333333333333332,0.85,0.549,0.4666666666666667,0.58,1.0583333333333333,0.522,0.158,0.325,0.667,2,0.706,1.094,0.509,0.188,0.364,0.39399999999999996,0.927,0.41600000000000004,0.217,0.20199999999999999,0.157,0.792,0.027999999999999997,0.027000000000000003,0.03,0.015,0.018000000000000002,0.012,0.020499999999999997,0.316,0.478,70.6,16.5,18.0,109.4,92.7,18.0,51.6,30.4,13.3,52.1,34.5
0,OREGON-STATE,0.568,0.38333333333333336,0,0,0.16699999999999998,0.175,0.75,0.524,1.4083333333333334,0.479,0.675,0.308,0.43333333333333335,0.75,0.325,0.231,0,3,0,102.4,0.267,0.2,0.475,0.23333333333333334,0.043,0.041666666666666664,0.55,0.386,1.4583333333333333,0.337,0.49166666666666664,0.326,0.475,0.772,0.36666666666666664,0.251,0.25,0.25,0.425,1.4916666666666667,0.095,0.16666666666666666,0.28,0.4083333333333333,0.347,0.14166666666666666,1.05,0.333,0.35,0.457,0.8,0.443,0.162,0.325,70.3,0.49166666666666664,1.8,-1.61,0.095,0.16666666666666666,-11.61,0.32,0.45,0.278,0.125,0.9583333333333334,0.574,0.55,0.5429999999999999,0.95,0.558,0.175,0.3416666666666667,1.0,3,0.6859999999999999,0.986,0.5,0.214,0.281,0.365,1.0290000000000001,0.395,0.20600000000000002,0.28600000000000003,0.298,0.7879999999999999,0.018000000000000002,0.018000000000000002,0.017,0.013999999999999999,0.019,0.015,0.0097,0.282,0.21,68.6,17.9,18.1,98.6,102.9,21.8,55.6,22.6,20.4,47.8,31.9
0,PACIFIC,0.263,0.21666666666666667,1,2,0.10300000000000001,0.08333333333333333,0.6083333333333333,0.592,1.5916666666666666,0.518,0.825,0.257,0.4083333333333333,0.735,0.3,0.188,0,0,1,115.9,0.14400000000000002,0.11666666666666667,0.557,0.36666666666666664,0.092,0.09166666666666666,0.6916666666666667,0.55,1.4083333333333334,0.467,0.6583333333333333,0.473,0.6666666666666666,0.638,0.425,0.302,0.311,0.275,0.38333333333333336,1.975,0.053,0.1,0.426,0.6,0.389,0.23333333333333334,0.8083333333333333,0.526,0.425,0.5710000000000001,0.9666666666666667,0.572,0.195,0.4166666666666667,75.4,0.5083333333333333,2.183333333333333,10.55,0.115,0.21666666666666667,2.22,0.372,0.5916666666666667,0.394,0.23333333333333334,1.0,0.592,0.5916666666666667,0.429,0.725,0.611,0.11599999999999999,0.23333333333333334,0.667,2,0.7340000000000001,1.008,0.5920000000000001,0.124,0.14400000000000002,0.257,1.037,0.55,0.221,0.311,0.473,0.769,-0.008,-0.006999999999999999,-0.009000000000000001,-0.001,-0.002,0.008,0.018600000000000002,0.428,0.33399999999999996,73.4,15.3,16.4,100.8,103.7,13.7,54.2,32.1,21.5,43.0,35.4
0,PENN-STATE,0.677,0.525,0,0,0.067,0.058333333333333334,0.7416666666666667,0.653,1.4666666666666666,0.528,0.775,0.165,0.24166666666666667,0.724,0.175,0.119,0,3,0,122.4,0.172,0.125,0.521,0.30833333333333335,0.095,0.06666666666666667,0.6,0.477,1.4333333333333333,0.413,0.5916666666666667,0.209,0.3,0.861,0.25833333333333336,0.18,0.14400000000000002,0.125,0.325,1.625,0.098,0.16666666666666666,0.39,0.5583333333333333,0.328,0.18333333333333332,0.875,0.467,0.4083333333333333,0.455,0.725,0.516,0.141,0.25833333333333336,68.3,0.38333333333333336,2.091666666666667,21.14,0.083,0.14166666666666666,2.47,0.523,0.7666666666666667,0.478,0.36666666666666664,0.7,0.583,0.4083333333333333,0.545,0.8666666666666667,0.661,0.13699999999999998,0.25,1.0,3,0.67,1.112,0.628,0.141,0.183,0.162,0.9440000000000001,0.485,0.156,0.203,0.182,0.768,-0.013999999999999999,-0.015,-0.013999999999999999,-0.006,0.006999999999999999,0.013999999999999999,0.0385,0.265,0.488,67.0,17.3,18.2,111.2,94.4,9.0,40.1,50.9,12.9,49.4,37.6
0,PEPPERDINE,0.5770000000000001,0.49375,1,0,0.136,0.15625,0.8625,0.652,1.54375,0.555,0.85625,0.227,0.35,0.714,0.25,0.162,0,3,1,120.3,0.28,0.20625,0.573,0.36875,0.055999999999999994,0.05,0.53125,0.431,1.7125,0.376,0.64375,0.266,0.45625,0.644,0.29375,0.172,0.24600000000000002,0.28125,0.40625,1.76875,0.10300000000000001,0.19375,0.328,0.5625,0.333,0.1875,1.15,0.397,0.45625,0.43200000000000005,0.8125,0.458,0.11199999999999999,0.24375,75.2,0.425,2.2625,-4.19,0.063,0.11875,-25.86,0.421,0.65,0.462,0.3,0.89375,0.622,0.55625,0.568,1.06875,0.662,0.175,0.3625,0.75,3,0.73,1.036,0.6409999999999999,0.17600000000000002,0.281,0.20199999999999999,1.033,0.42200000000000004,0.153,0.272,0.275,0.7879999999999999,0.018000000000000002,0.013000000000000001,0.023,0.017,0.018000000000000002,0.015,0.011699999999999999,0.276,0.557,73.0,14.5,17.6,103.6,103.3,10.1,50.7,39.2,16.7,49.3,34.0
0,PITTSBURGH,0.622,0.35,0,0,0.165,0.1625,0.6625,0.457,1.45,0.388,0.5625,0.353,0.5125,0.732,0.375,0.259,1,1,1,93.2,0.32899999999999996,0.3125,0.42,0.2625,0.057999999999999996,0.0375,0.6375,0.466,1.4875,0.42,0.625,0.361,0.5375,0.651,0.35,0.235,0.27399999999999997,0.25,0.575,1.7375,0.096,0.175,0.336,0.5,0.275,0.1375,0.9875,0.494,0.4875,0.47700000000000004,0.8875,0.498,0.16699999999999998,0.35,73.0,0.525,1.7,4.04,0.068,0.125,5.54,0.552,0.8,0.25,0.2,0.65,0.558,0.3625,0.523,0.975,0.502,0.201,0.425,0.5,1,0.6890000000000001,1.031,0.46399999999999997,0.221,0.28600000000000003,0.36700000000000005,0.985,0.531,0.16,0.262,0.341,0.777,0.011000000000000001,0.018000000000000002,0.003,0.002,0.003,0.001,0.0278,0.285,0.23,68.9,16.1,18.1,103.1,98.5,21.4,44.9,33.7,17.4,56.5,26.1
0,PORTLAND,0.642,0.425,1,0,0.10300000000000001,0.1,0.75,0.578,1.36875,0.484,0.6625,0.566,0.775,0.726,0.5625,0.411,0,3,1,111.4,0.32,0.25625,0.46,0.2875,0.086,0.0625,0.54375,0.434,1.6625,0.376,0.625,0.286,0.475,0.697,0.33125,0.199,0.28600000000000003,0.3,0.68125,1.775,0.10099999999999999,0.19375,0.414,0.6875,0.282,0.19375,0.975,0.442,0.43125,0.456,0.84375,0.47,0.154,0.34375,76.9,0.49375,2.14375,15.52,0.045,0.0875,4.85,0.47,0.64375,0.398,0.25625,0.725,0.56,0.40625,0.544,1.00625,0.617,0.19899999999999998,0.43125,0.75,3,0.742,1.037,0.58,0.258,0.337,0.637,0.998,0.467,0.168,0.261,0.271,0.778,0.003,-0.003,0.01,0.012,0.008,0.008,0.024399999999999998,0.29100000000000004,0.688,74.2,15.6,15.7,103.7,99.8,28.3,36.2,35.4,16.2,54.1,29.7
0,PORTLAND-STATE,0.42100000000000004,0.3,2,0,0.111,0.0875,0.55,0.443,1.85,0.385,0.7125,0.277,0.5125,0.756,0.3875,0.209,0,0,2,104.5,0.312,0.3625,0.5,0.3125,0.084,0.0875,0.8,0.55,1.3625,0.459,0.625,0.752,1.025,0.744,0.7625,0.56,0.36200000000000004,0.3125,0.55,2.2625,0.039,0.075,0.422,0.575,0.435,0.25,0.7875,0.476,0.375,0.5489999999999999,1.1125,0.612,0.17800000000000002,0.4,77.4,0.775,2.025,5.86,0.065,0.125,15.36,0.439,0.8125,0.262,0.2125,1.0375,0.482,0.5,0.451,0.9125,0.484,0.087,0.2,0.0,0,0.7390000000000001,0.946,0.44299999999999995,0.10300000000000001,0.312,0.27699999999999997,1.043,0.55,0.207,0.36200000000000004,0.752,0.767,-0.011000000000000001,-0.008,-0.013000000000000001,-0.011000000000000001,0.001,0.006999999999999999,0.023700000000000002,0.32,0.136,73.9,15.4,16.3,94.6,104.3,19.1,49.4,31.5,33.7,33.1,33.1
0,PRESBYTERIAN,0.449,0.25833333333333336,2,0,0.16,0.125,0.6083333333333333,0.415,1.525,0.377,0.575,0.344,0.525,0.619,0.325,0.213,0,1,2,94.6,0.384,0.4,0.507,0.2833333333333333,0.084,0.08333333333333333,0.6416666666666667,0.494,1.3083333333333333,0.427,0.5583333333333333,0.344,0.45,0.63,0.2833333333333333,0.217,0.27699999999999997,0.23333333333333334,0.45,1.575,0.079,0.13333333333333333,0.401,0.525,0.333,0.175,0.7833333333333333,0.489,0.38333333333333336,0.465,0.875,0.517,0.20800000000000002,0.4,67.4,0.475,1.5916666666666666,-30.18,0.084,0.14166666666666666,-14.18,0.35,0.5333333333333333,0.219,0.11666666666666667,0.9916666666666667,0.462,0.4583333333333333,0.535,1.0083333333333333,0.449,0.14800000000000002,0.30833333333333335,0.333,1,0.6809999999999999,0.932,0.38799999999999996,0.22,0.34600000000000003,0.36,1.034,0.561,0.18100000000000002,0.316,0.374,0.7659999999999999,-0.006999999999999999,-0.006999999999999999,-0.006999999999999999,-0.011000000000000001,0.005,-0.006999999999999999,0.015,0.263,0.457,68.1,18.5,15.6,93.2,103.4,21.6,54.5,23.9,19.7,52.7,27.6
0,PRINCETON,0.43799999999999994,0.35,1,1,0.08199999999999999,0.08333333333333333,0.6666666666666666,0.601,1.4916666666666667,0.536,0.8,0.274,0.4083333333333333,0.592,0.24166666666666667,0.162,1,0,2,116.7,0.319,0.25,0.424,0.3,0.066,0.06666666666666667,0.5333333333333333,0.533,1.5,0.472,0.7083333333333334,0.233,0.35,0.69,0.24166666666666667,0.161,0.2,0.16666666666666666,0.425,1.8416666666666666,0.062,0.10833333333333334,0.322,0.48333333333333334,0.379,0.18333333333333332,1.0166666666666666,0.516,0.525,0.433,0.7,0.553,0.127,0.24166666666666667,69.7,0.38333333333333336,2.033333333333333,11.2,0.07200000000000001,0.125,3.54,0.324,0.48333333333333334,0.397,0.19166666666666668,1.0083333333333333,0.603,0.6083333333333333,0.5670000000000001,0.9166666666666666,0.603,0.155,0.30833333333333335,0.333,1,0.7020000000000001,1.0590000000000002,0.601,0.177,0.319,0.27399999999999997,1.0290000000000001,0.5329999999999999,0.139,0.2,0.233,0.774,-0.004,-0.006,-0.001,0.001,0.008,0.015,0.0113,0.20199999999999999,0.423,70.2,18.0,16.3,105.9,102.9,11.9,59.8,28.3,13.1,57.0,29.9
0,PROVIDENCE,0.5,0.36666666666666664,0,0,0.155,0.15,0.6083333333333333,0.563,1.4583333333333333,0.503,0.7333333333333333,0.474,0.6916666666666667,0.699,0.48333333333333334,0.331,0,3,0,124.4,0.42100000000000004,0.3333333333333333,0.551,0.35833333333333334,0.105,0.10833333333333334,0.4583333333333333,0.526,1.4583333333333333,0.446,0.65,0.177,0.25833333333333336,0.71,0.18333333333333332,0.126,0.263,0.21666666666666667,0.525,1.7166666666666666,0.063,0.10833333333333334,0.337,0.49166666666666664,0.475,0.23333333333333334,0.9666666666666667,0.431,0.4166666666666667,0.418,0.675,0.543,0.18100000000000002,0.35,68.4,0.325,2.125,6.21,0.13699999999999998,0.23333333333333334,-10.12,0.291,0.425,0.412,0.175,1.0333333333333334,0.54,0.5583333333333333,0.5820000000000001,0.9416666666666667,0.595,0.12300000000000001,0.25,1.0,3,0.6859999999999999,1.079,0.563,0.146,0.42100000000000004,0.474,0.951,0.526,0.205,0.263,0.177,0.765,0.004,0.006999999999999999,0.002,-0.019,-0.003,-0.019,0.0235,0.303,0.256,68.6,17.0,18.0,107.9,95.1,22.7,52.5,24.7,10.7,48.5,40.8
0,PURDUE,0.551,0.35833333333333334,0,0,0.168,0.15,0.7583333333333333,0.509,1.4666666666666666,0.443,0.65,0.324,0.475,0.754,0.35833333333333334,0.244,0,3,0,111.6,0.376,0.31666666666666665,0.508,0.275,0.073,0.058333333333333334,0.525,0.4,1.5416666666666667,0.351,0.5416666666666666,0.146,0.225,0.704,0.15833333333333333,0.103,0.26,0.26666666666666666,0.4666666666666667,1.3916666666666666,0.075,0.125,0.422,0.65,0.231,0.15,0.8916666666666667,0.439,0.39166666666666666,0.424,0.7916666666666666,0.422,0.154,0.3,66.3,0.3333333333333333,1.85,14.39,0.095,0.15833333333333333,-3.95,0.455,0.6666666666666666,0.288,0.19166666666666668,0.8,0.573,0.4583333333333333,0.5760000000000001,1.075,0.547,0.132,0.25833333333333336,1.0,3,0.6709999999999999,1.12,0.509,0.156,0.376,0.324,0.929,0.4,0.18100000000000002,0.26,0.146,0.7879999999999999,0.033,0.052000000000000005,0.015,0.012,0.011000000000000001,-0.006,0.0137,0.386,0.37799999999999995,67.1,18.1,18.0,112.0,92.9,19.4,49.5,31.1,11.4,56.3,32.3
0,QUINNIPIAC,0.509,0.36875,0,3,0.061,0.05625,0.66875,0.538,1.5625,0.464,0.725,0.388,0.60625,0.546,0.33125,0.212,0,1,0,108.4,0.359,0.34375,0.462,0.3,0.11,0.10625,0.6125,0.484,1.54375,0.421,0.65,0.336,0.51875,0.723,0.375,0.243,0.29100000000000004,0.275,0.475,1.86875,0.10400000000000001,0.19375,0.405,0.625,0.31,0.19375,0.91875,0.497,0.45625,0.467,0.8875,0.522,0.161,0.34375,74.2,0.48125,2.0125,-10.24,0.11800000000000001,0.21875,-15.99,0.38,0.59375,0.389,0.23125,0.96875,0.51,0.49375,0.5329999999999999,1.0125,0.544,0.157,0.34375,1.0,4,0.732,1.008,0.5379999999999999,0.185,0.359,0.38799999999999996,1.038,0.484,0.185,0.29100000000000004,0.336,0.762,-0.012,-0.018000000000000002,-0.006,-0.005,-0.002,-0.015,0.0213,0.39,0.5670000000000001,73.2,16.1,16.2,100.8,103.8,16.5,49.1,34.5,20.1,48.8,31.1
0,RADFORD,0.409,0.3,2,0,0.079,0.058333333333333334,0.575,0.535,1.55,0.473,0.7333333333333333,0.36,0.5583333333333333,0.642,0.35833333333333334,0.231,0,1,2,113.6,0.315,0.2916666666666667,0.514,0.3,0.042,0.041666666666666664,0.6333333333333333,0.516,1.2833333333333334,0.455,0.5833333333333334,0.37,0.475,0.789,0.375,0.292,0.233,0.175,0.5,1.7,0.085,0.15,0.422,0.5416666666666666,0.292,0.15833333333333333,0.7416666666666667,0.573,0.425,0.483,0.8083333333333333,0.563,0.223,0.43333333333333335,71.2,0.4583333333333333,2.0166666666666666,5.43,0.11699999999999999,0.20833333333333334,11.93,0.366,0.5666666666666667,0.338,0.19166666666666668,0.9833333333333333,0.551,0.5416666666666666,0.517,0.8666666666666667,0.555,0.128,0.26666666666666666,0.333,1,0.6970000000000001,0.946,0.488,0.145,0.237,0.25,1.026,0.547,0.193,0.25,0.467,0.755,-0.008,-0.006,-0.011000000000000001,-0.03,-0.022000000000000002,-0.015,0.0155,0.289,0.198,69.7,18.2,15.2,94.6,102.6,13.8,59.3,26.9,25.9,49.4,24.7
0,RHODE-ISLAND,0.631,0.3416666666666667,0,0,0.081,0.075,0.675,0.441,1.3416666666666666,0.404,0.5416666666666666,0.516,0.6916666666666667,0.723,0.5,0.373,2,1,2,95.7,0.37,0.3333333333333333,0.392,0.24166666666666667,0.10099999999999999,0.09166666666666666,0.5666666666666667,0.474,1.4166666666666667,0.435,0.6166666666666667,0.394,0.5583333333333333,0.597,0.3333333333333333,0.235,0.27,0.25,0.5416666666666666,1.675,0.128,0.225,0.347,0.49166666666666664,0.22,0.10833333333333334,0.925,0.55,0.5083333333333333,0.447,0.8166666666666667,0.498,0.158,0.31666666666666665,70.2,0.49166666666666664,1.6833333333333333,-19.29,0.1,0.175,-19.62,0.323,0.43333333333333335,0.231,0.1,0.9083333333333333,0.486,0.44166666666666665,0.5529999999999999,1.0083333333333333,0.504,0.203,0.425,0.333,1,0.7,0.975,0.441,0.242,0.37,0.516,0.9790000000000001,0.474,0.18,0.27,0.39399999999999996,0.772,0.001,0.001,0.002,0.002,-0.002,0.005,0.0166,0.304,0.38299999999999995,70.0,16.8,17.3,97.5,97.9,29.7,52.5,17.8,19.9,60.7,19.4
0,RICE,0.609,0.35,2,0,0.064,0.058333333333333334,0.6333333333333333,0.5,1.3666666666666667,0.421,0.575,0.354,0.48333333333333334,0.586,0.2833333333333333,0.207,0,1,2,93.8,0.20600000000000002,0.18333333333333332,0.565,0.43333333333333335,0.075,0.05,0.7083333333333334,0.593,1.5166666666666666,0.505,0.7666666666666667,0.165,0.25,0.633,0.15833333333333333,0.104,0.20800000000000002,0.16666666666666666,0.49166666666666664,1.9583333333333333,0.1,0.175,0.401,0.6083333333333333,0.438,0.26666666666666666,0.9083333333333333,0.55,0.5,0.517,0.875,0.599,0.159,0.30833333333333335,70.5,0.36666666666666664,1.65,-43.19,0.09,0.15833333333333333,-6.19,0.512,0.7,0.31,0.21666666666666667,0.6666666666666666,0.537,0.35833333333333334,0.483,0.8166666666666667,0.517,0.17300000000000001,0.3333333333333333,0.333,1,0.711,0.982,0.44299999999999995,0.221,0.162,0.358,1.054,0.69,0.159,0.24100000000000002,0.175,0.772,0.001,0.009000000000000001,-0.008,-0.006,0.003,0.006,0.0191,0.315,0.449,71.1,17.0,15.8,98.2,105.4,16.8,51.3,31.9,7.0,48.1,44.9
0,RICHMOND,0.48,0.288,1,0,0.11199999999999999,0.096,0.776,0.527,1.336,0.449,0.6,0.425,0.568,0.718,0.408,0.305,0,2,1,105.6,0.23199999999999998,0.184,0.41200000000000003,0.224,0.11599999999999999,0.08,0.608,0.396,1.576,0.345,0.544,0.279,0.44,0.709,0.312,0.198,0.292,0.32,0.504,1.56,0.09300000000000001,0.16,0.457,0.72,0.222,0.16,0.856,0.449,0.384,0.49200000000000005,0.928,0.437,0.129,0.264,68.8,0.376,1.816,3.8,0.07400000000000001,0.128,-6.87,0.485,0.648,0.321,0.208,0.688,0.57,0.392,0.508,0.96,0.565,0.152,0.288,0.667,2,0.687,1.042,0.527,0.168,0.23199999999999998,0.425,0.9570000000000001,0.396,0.154,0.292,0.27899999999999997,0.7759999999999999,0.006,0.01,0.002,0.009000000000000001,0.018000000000000002,-0.016,0.0218,0.29600000000000004,0.35200000000000004,68.7,18.1,16.7,104.2,95.7,22.5,43.2,34.4,20.0,49.2,30.8
0,RIDER,0.45,0.3375,1,0,0.127,0.0875,0.6875,0.523,1.6125,0.465,0.75,0.171,0.275,0.773,0.2125,0.132,0,1,1,115.2,0.33299999999999996,0.3,0.649,0.3,0.092,0.1125,0.6,0.416,1.2625,0.366,0.4625,0.525,0.6625,0.604,0.4,0.317,0.276,0.2625,0.325,1.45,0.091,0.15,0.455,0.575,0.217,0.125,0.6875,0.491,0.3375,0.466,0.8625,0.46,0.171,0.325,66.2,0.575,1.9,5.19,0.129,0.2125,6.19,0.24,0.3875,0.484,0.1875,1.225,0.459,0.5625,0.534,0.9875,0.545,0.114,0.225,0.5,1,0.7020000000000001,1.004,0.491,0.215,0.314,0.172,1.013,0.4,0.138,0.375,0.86,0.765,-0.003,-0.003,-0.002,-0.005,-0.012,-0.008,0.0302,0.28600000000000003,0.659,70.2,18.8,17.2,100.4,101.3,12.3,46.2,41.5,39.4,42.4,18.2
